example_id,title,abstract,stage_2_true,stage_3_true,stage_2_binary,stage_3_binary,llm_score,llm_decision,stage2_llm_binary,stage3_llm_binary,llm_reasoning,experiment_id,dataset_source,system_prompt_id,user_prompt_id,model,temperature,timestamp
22,{Where are the borders of MEDIA capitalism in Slovenia?},"The development in the Slovenian media market suggests that media
legislation that is dominated by a free market ideology does not prevent
the concentration of media capital. The process of media privatisation
takes different courses in print media and in broadcasting. The main
problems relate to (1)the non-transparency of privatisation processes,
(2) media as family business, (3) cross-media ownership, (4) the
impairment of public capital, (5) hostile take-overs. The authors
analyse five forms of media ownership concentration in Slovenia: (1)
chains - the same company owns more than the ``normal{\{}''{\}} number of
media of the same kind in the state; (2) networks - a holding company
produces programs and distributes them with the help of local stations
that are members of its network, but have their own legal independence;
(3) cross-media ownership - media companies include different kinds of
media in their portfolio; (4) conglomerates - corporations whose main
activity pertains to a different branch of the economy acquire a media
company; (5) vertical integration - mergers in programming production,
distribution, publishing activities, etc. Experiences with the
``deregulation{\{}''{\}} demonstrate that just an increase of the number of
available channels or the expansion of new print media does not
automatically increase the diversity of contents and sources.",False,False,0,0,5,5,1,1,"**Relevance Score:** 5

**Reasoning:** 

The abstract for ""Where are the borders of MEDIA capitalism in Slovenia?"" is highly relevant to the systematic literature review on media diversity in political communication based on the following criteria:

- **IC1 (Empirical or theoretical research):** The abstract indicates an analysis of media ownership concentration, which suggests empirical research into the media market structure in Slovenia. This aligns with the inclusion criterion for empirical or theoretical research.

- **IC2 (Media content or market analysis):** The abstract explicitly discusses the Slovenian media market, focusing on media legislation, privatisation, and ownership concentration. This is a direct analysis of the media market, meeting the criterion.

- **IC3 (Diversity analysis in media):** The abstract addresses the issue of media ownership concentration and its impact on diversity, specifically mentioning that an increase in the number of channels or print media does not automatically increase diversity of contents and sources. This directly relates to media diversity analysis, fulfilling this criterion.

- **EC1 (Non-peer-reviewed content):** There is no indication that the content is non-peer-reviewed, so this exclusion criterion does not apply.

- **EC2 (No media content/market focus):** The focus is clearly on the media market, so this exclusion criterion does not apply.

- **EC3 (Media as context only):** Media is central to the analysis, not just a context, so this exclusion criterion does not apply.

- **EC4 (Fictional media content):** The abstract does not focus on fictional media content, so this exclusion criterion does not apply.

- **EC5 (No diversity focus):** The abstract explicitly discusses diversity in terms of media content and sources, so this exclusion criterion does not apply.

- **EC6 (Non-media diversity focus):** The focus is on media diversity, not diversity in other contexts, so this exclusion criterion does not apply.

- **EC7 (Peripheral diversity mention):** Diversity is a primary focus of the analysis, not a peripheral mention, so this exclusion criterion does not apply.

- **EC8 (Superficial diversity reference):** The abstract provides a substantive discussion on the impact of media ownership on diversity, not a superficial reference, so this exclusion criterion does not apply.

Overall, the abstract strongly aligns with all the inclusion criteria and does not meet any exclusion criteria, justifying a relevance score of 5.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:04:21.699313
23,{Real and Perceived Attitude Agreement in SOCIAL NETWORKs},"It is often asserted that friends and acquaintances have more similar
beliefs and attitudes than do strangers; yet empirical studies disagree
over exactly how much diversity of opinion exists within local social
networks and, relatedly, how much awareness individuals have of their
neighbors' views. This article reports results from a network survey,
conducted on the Facebook social networking platform, in which
participants were asked about their own political attitudes, as well as
their beliefs about their friends' attitudes. Although considerable
attitude similarity exists among friends, the results show that friends
disagree more than they think they do. In particular, friends are
typically unaware of their disagreements, even when they say they
discuss the topic, suggesting that discussion is not the primary means
by which friends infer each other's views on particular issues. Rather,
it appears that respondents infer opinions in part by relying on
stereotypes of their friends and in part by projecting their own views.
The resulting gap between real and perceived agreement may have
implications for the dynamics of political polarization and theories of
social influence in general.",False,False,0,0,1,1,0,0,"**Relevance Score:** 1

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Here's the evaluation based on the criteria:

- **IC1 (Empirical or theoretical research):** The study is empirical as it reports results from a network survey. However, this alone is not sufficient for inclusion.
  
- **IC2 (Media content or market analysis):** The abstract does not focus on media content or market analysis. It discusses social networks, specifically Facebook, but the focus is on social interactions and perceptions rather than media content or market dynamics.

- **IC3 (Diversity analysis in media):** The abstract does not address diversity analysis in media. It discusses diversity of opinion within social networks, which does not align with the focus on media diversity as specified in the criteria.

- **EC2 (No media content/market focus):** The abstract is excluded because it does not focus on media content or market analysis. The use of ""social networks"" here refers to interpersonal networks rather than media networks.

- **EC3 (Media as context only):** The abstract uses Facebook as a platform for the survey but does not analyze media content or market, making media only a context for the study.

- **EC5 (No diversity focus):** The study focuses on opinion diversity within social networks, not on media diversity, which is the primary focus of the review.

Overall, the abstract does not align with the core focus of the review on media diversity in political communication, leading to a relevance score of 1.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:04:29.502651
24,{Typology of Web 2.0 spheres: Understanding the cultural dimensions of SOCIAL MEDIA spaces},"It has taken the past decade to commonly acknowledge that online space is tethered to real place. From euphoric conceptualizations of social media spaces as a novel, unprecedented and revolutionary entity, the dust has settled, allowing for talk of boundaries and ties to real-world settings. Metaphors have been instrumental in this pursuit, shaping perceptions and affecting actions within this extended structural realm. Specifically, they have been harnessed to architect Web 2.0 spaces, be it chatrooms, electronic frontiers, homepages, or information highways for policy and practice. While metaphors are pervasive in addressing and normalizing new media spaces, there is less effort channeled into organizing these digital domains along cultural lines to systematize and deepen understandings of its histories, agencies and communities. Hence, this article proposes a framework that reveals dominant cultural dimensions of Web 2.0 spaces through a five-fold typology: (1) utilitarian-driven, (2) aesthetic-driven, (3) context-driven, (4) play-driven and (5) value-driven. This effort capitalizes and transfers mappings of actors and networks from real to virtual space to capture and organize diverse cultural (re)productions. {\textcopyright} The Author(s) 2012.",False,False,0,0,1,1,0,0,"**Relevance Score:** 1

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Here's the evaluation based on the criteria:

- **IC1 (Empirical or theoretical research):** The abstract proposes a theoretical framework, which aligns with IC1. However, this alone is not sufficient for inclusion.
  
- **IC2 (Media content or market analysis):** The focus of the abstract is on the cultural dimensions of Web 2.0 spaces, which does not specifically address media content or market analysis as required. The abstract discusses metaphors and cultural dimensions rather than analyzing media content or markets.

- **IC3 (Diversity analysis in media):** There is no mention of diversity analysis in media. The abstract does not include any of the key terms related to diversity analysis such as filter bubbles, echo chambers, pluralism, etc.

- **EC2 (No media content/market focus):** The abstract focuses on the cultural dimensions of Web 2.0 spaces rather than media content or market, which aligns with EC2 for exclusion.

- **EC5 (No diversity focus):** The abstract does not focus on diversity in media, which is a critical component for inclusion.

Overall, the abstract does not address media diversity or political communication, and its focus on cultural dimensions of Web 2.0 spaces does not align with the review's scope. Therefore, it is rated as ""Not Relevant"" and should be excluded.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:04:36.554266
25,CRITICAL QUESTIONS FOR BIG DATA.,"The era of Big Data has begun. Computer scientists, physicists, economists, mathematicians, political scientists, bio-informaticists, sociologists, and other scholars are clamoring for access to the massive quantities of information produced by and about people, things, and their interactions. Diverse groups argue about the potential benefits and costs of analyzing genetic sequences, social media interactions, health records, phone logs, government records, and other digital traces left by people. Significant questions emerge. Will large-scale search data help us create better tools, services, and public goods? Or will it usher in a new wave of privacy incursions and invasive marketing? Will data analytics help us understand online communities and political movements? Or will it be used to track protesters and suppress speech? Will it transform how we study human communication and culture, or narrow the palette of research options and alter what ‘research’ means? Given the rise of Big)",False,False,0,0,1,1,0,0,"**Relevance Score:** 1

**Reasoning:** The abstract titled ""CRITICAL QUESTIONS FOR BIG DATA"" does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Here's the evaluation based on the provided criteria:

- **IC1 (Empirical or theoretical research):** The abstract does not indicate empirical research or the development of a theoretical framework. It discusses broad questions and potential impacts of Big Data without specifying a research study or theoretical analysis.

- **IC2 (Media content or market analysis):** The abstract does not focus on media content or market analysis. It mentions social media interactions as part of a broader discussion on Big Data but does not analyze media content or markets specifically.

- **IC3 (Diversity analysis in media):** There is no mention of diversity analysis in media. The abstract does not include key terms related to media diversity such as filter bubbles, echo chambers, or newsroom diversity.

- **EC1 (Non-peer-reviewed content):** The abstract does not specify whether the content is peer-reviewed, but this is not the primary reason for exclusion.

- **EC2 (No media content/market focus):** The abstract does not focus on media content or markets, as it broadly discusses Big Data across various fields.

- **EC3 (Media as context only):** Media is mentioned as part of a larger context of Big Data, but it is not central to the analysis.

- **EC4 (Fictional media content):** Not applicable, as the abstract does not discuss fictional media content.

- **EC5 (No diversity focus):** The abstract lacks a focus on diversity, particularly in media.

- **EC6 (Non-media diversity focus):** The abstract does not focus on media diversity.

- **EC7 (Peripheral diversity mention):** There is no mention of diversity, even peripherally.

- **EC8 (Superficial diversity reference):** There is no reference to diversity, superficial or otherwise.

Overall, the abstract is not relevant to the review's focus on media diversity in political communication, as it does not address media content, market analysis, or diversity in media.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:04:48.522643
26,{Exemplification Theory: Judging the Whole by Some of Its Parts},"Exemplification is a ubiquitous phenomenon in communication. It permeates informative, educational, and persuasive endeavors in both interpersonal exchanges and media presentations. Despite this, it has received little attention in communication research. Although its empirical exploration has begun and shown considerable promise, especially in the news context, a theoretical foundation has been missing. This essay attempts to remedy the neglect by conceptually scrutinizing the exemplification process. The relationship between exemplification and representation is given special attention, and exemplification strategies are extracted and their merits appraised. Exemplification is examined in different domains of communication, and the interface between direct and mediated experience is surveyed in conceptual terms. It is hoped that the analysis will foster a theoretical integration of the conceptually diverse and often eclectic research on exemplification effects.",False,False,0,0,2,2,0,0,"**Relevance Score:** 2

**Reasoning:** 

- **IC1 (Empirical or theoretical research):** The abstract indicates a theoretical exploration of exemplification, which aligns with IC1 as it attempts to provide a theoretical foundation for the concept. 

- **IC2 (Media content or market analysis):** The abstract mentions media presentations but does not focus on media content or market analysis. The primary focus is on the concept of exemplification rather than analyzing specific media content or markets.

- **IC3 (Diversity analysis in media):** There is no mention of diversity analysis in media. The abstract does not include any of the key terms related to diversity analysis such as filter bubbles, echo chambers, pluralism, etc.

- **EC1 (Non-peer-reviewed content):** The abstract does not provide information on whether the content is peer-reviewed, but this is not a primary exclusion criterion unless explicitly stated.

- **EC2 (No media content/market focus):** The abstract does not focus on media content or market analysis, which is a significant gap in meeting the inclusion criteria.

- **EC3 (Media as context only):** The abstract uses media presentations as a context for discussing exemplification, but media is not central to the analysis.

- **EC5 (No diversity focus):** There is no focus on diversity in the abstract, which is a critical exclusion criterion.

Overall, while the abstract meets the criterion of being theoretical research, it lacks a focus on media content or market analysis and does not address diversity in media, which are essential for inclusion. Therefore, it is minimally relevant and should likely be excluded.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:04:55.636798
27,Framing of the Immigration Reform in 2006.,"This content analysis examined how the U.S. newspaper editorials framed the immigration reform in 2006 and what community characteristics—structural pluralism, Hispanic ethnic identity, partisanship, and religion—might have affected their frames. The results showed that editorials in communities that were more structurally or ethnically pluralistic and less politically or religiously conservative were more likely to support granting citizenship to illegal immigrants. The more structurally or ethnically pluralistic the community, the more likely its editorials perceived illegal immigrants as “beneficial” to the country. The more religiously or politically conservative the community, the more likely its editorials perceived illegal immigrants as “harmful.” [ABSTRACT FROM AUTHOR], Copyright of Journalism & Mass Communication Quarterly is the property of Sage Publications Inc. and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright hold)",True,False,1,0,3,3,1,0,"**Relevance Score:** 3

**Reasoning:** 

- **IC1 (Empirical or theoretical research):** The abstract indicates empirical research through content analysis, which meets the criterion for inclusion.
  
- **IC2 (Media content or market analysis):** The study focuses on U.S. newspaper editorials, which qualifies as media content analysis, thus meeting this inclusion criterion.

- **IC3 (Diversity analysis in media):** The abstract discusses structural pluralism and ethnic identity, which are related to diversity. However, the focus is more on how these community characteristics affect editorial framing rather than a direct analysis of diversity within the media itself. This makes the alignment with IC3 partial.

- **EC1 (Non-peer-reviewed content):** The abstract is from a peer-reviewed journal, Journalism & Mass Communication Quarterly, so this exclusion criterion is not applicable.

- **EC2 (No media content/market focus):** The study is focused on media content (newspaper editorials), so this exclusion criterion is not applicable.

- **EC3 (Media as context only):** Media is central to the analysis, as the study examines how editorials frame immigration reform, so this exclusion criterion is not applicable.

- **EC4 (Fictional media content):** The study does not involve fictional media content, so this exclusion criterion is not applicable.

- **EC5 (No diversity focus):** While diversity is mentioned, the primary focus is on editorial framing influenced by community characteristics rather than a direct analysis of media diversity. This makes the diversity focus somewhat peripheral.

- **EC6 (Non-media diversity focus):** The diversity focus is related to media (editorials), so this exclusion criterion is not applicable.

- **EC7 (Peripheral diversity mention):** Diversity is mentioned in terms of community characteristics affecting media framing, but it is not the primary focus of the study, which aligns with this exclusion criterion.

- **EC8 (Superficial diversity reference):** The diversity references are not superficial, as they are part of the analysis, but they are not the primary focus.

Overall, the abstract shows some relevance to the review's focus on media diversity in political communication, but the diversity aspect is not the primary focus of the study. More information on how diversity within the media itself is analyzed would be needed for a higher relevance score.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:05:05.672481
28,{The {\#}YoSoy132 movement and the struggle for MEDIA democratization in Mexico},"In this article, we analyze through a political economy of communication
lens the historical and political contexts in which the {\#}YoSoy132
movement emerged, the concentration of Mexican media system and the
possibilities offered by social media to young people, situating the
issue of media democratization at the centre of the {\#}YoSoy132 struggle.
Drawing on two group and four individual interviews, we also focus on
the dimension of students' communication practices in order to provide a
more nuanced evaluation of the role played by digital media inside the
movement. By blending a political economy analysis with an exploration
of media practices, we offer an in-depth understanding of how
communication technologies were used and appropriated in order to
democratize mainstream media, foster pluralism and trigger important
processes related to political culture within the Mexican context. We
conclude by assessing the achievements as well as the challenges of
{\#}YoSoy132.",False,False,0,0,4,4,1,1,"**Relevance Score:** 4

**Reasoning:** 

The abstract for ""The {\#}YoSoy132 movement and the struggle for MEDIA democratization in Mexico"" meets several of the inclusion criteria, making it relevant to the systematic literature review on media diversity in political communication.

- **IC1 (Empirical or theoretical research):** The abstract indicates empirical research through the mention of group and individual interviews, as well as a theoretical framework by using a political economy of communication lens. This satisfies the requirement for empirical or theoretical research.

- **IC2 (Media content or market analysis):** The abstract discusses the concentration of the Mexican media system and the role of digital media, which aligns with media content or market analysis. It focuses on the democratization of media, which is a central theme in media market analysis.

- **IC3 (Diversity analysis in media):** The abstract explicitly mentions fostering pluralism and democratizing mainstream media, which are key aspects of diversity analysis in media. This aligns well with the focus on media diversity.

The abstract does not meet any of the exclusion criteria:

- **EC1 (Non-peer-reviewed content):** There is no indication that the content is non-peer-reviewed.
- **EC2 (No media content/market focus):** The focus is clearly on media content and market.
- **EC3 (Media as context only):** Media is central to the analysis, not just a context.
- **EC4 (Fictional media content):** The focus is on non-fictional media.
- **EC5 (No diversity focus):** There is a clear focus on media diversity.
- **EC6 (Non-media diversity focus):** The diversity focus is on media.
- **EC7 (Peripheral diversity mention):** Diversity is a primary focus, not peripheral.
- **EC8 (Superficial diversity reference):** The analysis of media democratization and pluralism is not superficial.

Overall, the abstract strongly aligns with the inclusion criteria, particularly in its focus on media democratization and pluralism, which are central to media diversity. However, it could be rated higher if there were more explicit details on the diversity analysis methods or outcomes.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:05:14.700337
29,{An efficient code gateway for RFID seamless applications},"This work presents novel design schemes for the code gateway between the
electronic product code (EPC) and ubiquitous ID (uID) for
radio-frequency identification (RFID) technology solutions. Interfaces
of the gateway that are implemented include the system interface, EPC
discovery service (DS), uID DS, and the certification card mechanism.
Five major operations are also developed, including inquiry of EPC DS,
uID DS, code diversion mechanism, PIN-IC interface, and code conversion
mechanism. Simulation results indicate that in addition to providing
codes diversion and conversion, the proposed code gateway achieves
low-order conformity between these two systems. Moreover, the
implemented EPC DS and uID DS interface provide immediate commodity news
and exchange of historical information. In addition to delivering
inevitable processing efficiency, the integrated system between these
two systems significantly improves ubiquitous computing environments.
Copyright (c) 2011 John Wiley {\&} Sons, Ltd.",False,False,0,0,1,1,0,0,"**Relevance Score:** 1

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Specifically:

- **IC1 (Empirical or theoretical research):** The abstract does not indicate empirical research or theoretical framework development related to media diversity or political communication. It focuses on RFID technology solutions, which is outside the scope of media studies.
  
- **IC2 (Media content or market analysis):** There is no mention of media content or market analysis. The focus is on RFID technology and code gateways, which are unrelated to media content or markets.
  
- **IC3 (Diversity analysis in media):** The abstract does not address diversity analysis in media. There are no key terms related to media diversity such as filter bubbles, echo chambers, or newsroom diversity.

- **EC2 (No media content/market focus):** The abstract is excluded because it does not focus on media content or markets. The use of the term ""commodity news"" is in the context of RFID technology, not media content.

- **EC3 (Media as context only):** The abstract does not use media as a context; it is entirely focused on technology solutions.

- **EC5 (No diversity focus):** There is no focus on diversity in the abstract. The mention of ""code diversion"" is unrelated to media diversity.

Overall, the abstract is completely outside the research scope of media diversity in political communication, leading to a relevance score of 1.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:05:22.171705
30,{I Don't Like You Any More: FACEBOOK Unfriending by Israelis During the Israel-Gaza Conflict of 2014},"This article explores Facebook unfriending during the Israel-Gaza conflict of 2014. We suggest that politically motivated unfriending is a new kind of political gesture. We present an analysis of a survey of 1,013 Jewish Israeli Facebook users. A total of 16{\%} of users unfriended or unfollowed a Facebook friend during the fighting. Unfriending was more prevalent among more ideologically extreme and more politically active Facebook users. Weak ties were most likely to be broken, and respondents mostly unfriended people because they took offense at what they had posted or disagreed with it. Although social network sites may expose people to diverse opinions, precisely by virtue of the many weak ties users have on them, our findings show these ties to be susceptible to dissolution. {\textcopyright} 2015 International Communication Association.",False,False,0,0,2,2,0,0,"**Relevance Score:** 2

**Reasoning:** 

- **IC1 (Empirical or theoretical research):** The abstract indicates empirical research through the analysis of a survey of Facebook users, which meets this criterion.

- **IC2 (Media content or market analysis):** The focus is on Facebook unfriending behavior, which is a social media platform. However, the analysis is more about user behavior rather than media content or market analysis, which does not strongly align with this criterion.

- **IC3 (Diversity analysis in media):** The abstract mentions exposure to diverse opinions on social network sites, but the primary focus is on unfriending behavior rather than a detailed analysis of diversity in media. This is a peripheral mention of diversity, which does not meet the criterion.

- **EC1 (Non-peer-reviewed content):** The abstract is from a journal article, suggesting it is peer-reviewed, so this criterion is not applicable for exclusion.

- **EC2 (No media content/market focus):** The focus is on user behavior on a social media platform, which is not central to media content or market analysis, aligning with this exclusion criterion.

- **EC3 (Media as context only):** The study uses Facebook as a context to explore unfriending behavior, not focusing on media content itself, which aligns with this exclusion criterion.

- **EC5 (No diversity focus):** The mention of diverse opinions is not the primary focus of the study, aligning with this exclusion criterion.

- **EC7 (Peripheral diversity mention):** The mention of exposure to diverse opinions is peripheral and not the main focus of the study, aligning with this exclusion criterion.

Overall, the abstract does not strongly align with the core focus of media diversity in political communication, as it primarily examines user behavior on a social media platform rather than media content or diversity analysis.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:05:30.615202
31,"{International communication, ethnography, and the challenge of globalization}","This article articulates media ethnography with international
communication theory in the context of globalization. It explores the
history and regional trajectories of media ethnography, as well as
anthropology's epistemological and political issues of representation
that have become relevant to media studies. The authors argue that
rethinking the limits and potential of media ethnography to address
cultural consumption also necessarily involves considering how
ethnography can serve to engender a vision of international
communication theory grounded in the practices of everyday life. This
reformulation is crucial at a time when some media scholars celebrate
difference via microassessments of postcolonial locales and the
plurality of cultures without attempting to consider global structural
concerns. In fact, the authors argue, if media ethnographies are
rigorously developed, they can offer international communication theory
the material to bridge the gap between meaning and structure without
losing site of the complexity, context, and power imbalances inherent in
processes of globalization.",False,False,0,0,2,2,0,0,"**Relevance Score:** 2

**Reasoning:** 

- **IC1 (Empirical or theoretical research):** The abstract discusses theoretical aspects by articulating media ethnography with international communication theory, which aligns with IC1.
  
- **IC2 (Media content or market analysis):** The abstract does not specifically mention media content or market analysis. It focuses on media ethnography and international communication theory, which does not directly address media content or market analysis.

- **IC3 (Diversity analysis in media):** The abstract does not explicitly focus on diversity analysis in media. While it mentions the plurality of cultures and postcolonial locales, it does not indicate a primary focus on media diversity analysis as required by IC3.

- **EC1 (Non-peer-reviewed content):** The abstract does not provide information on whether the content is peer-reviewed, but this is not a primary exclusion criterion unless explicitly stated.

- **EC2 (No media content/market focus):** The abstract does not focus on specific media content or market, which aligns with EC2 for exclusion.

- **EC3 (Media as context only):** The abstract uses media ethnography as a central theme rather than just context, so EC3 does not apply.

- **EC4 (Fictional media content):** The abstract does not focus on fictional media content, so EC4 does not apply.

- **EC5 (No diversity focus):** The abstract does not have a clear focus on diversity in media, which aligns with EC5 for exclusion.

- **EC6 (Non-media diversity focus):** The abstract does not focus on media diversity, aligning with EC6 for exclusion.

- **EC7 (Peripheral diversity mention):** The mention of plurality of cultures is not the primary focus, aligning with EC7 for exclusion.

- **EC8 (Superficial diversity reference):** The abstract does not provide a detailed analysis of diversity, aligning with EC8 for exclusion.

Overall, the abstract does not meet the key inclusion criteria related to media content/market analysis and diversity analysis in media, leading to a low relevance score.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:05:40.183849
32,{Have You Heard?: US JOURNALIStic “listening” in cacophonous times},"This study seeks to understand “listening” as a practice and norm of journalism in the context of an eruption of journalistic discourse about listening surrounding the 2016 US election. An examination of US journalists' own discourse about listening pointed to an understanding of the need to listen more, better, and to a more diverse set of voices. The widespread criticism of journalism's performance frequently pointed to failures of listening as a root cause of the more general failure to adequately cover the campaign. Thus, listening involved a set of skills, but was also sometimes construed as a moral obligation. Overall, however, the discourse showed an anemic understanding of listening, often pointing to the public's inability to listen to journalists. {\textcopyright} 2018, {\textcopyright} 2018 Informa UK Limited, trading as Taylor {\&} Francis Group.",False,False,0,0,2,2,0,0,"**Relevance Score:** 2

**Reasoning:** 

- **IC1 (Empirical or theoretical research):** The abstract suggests an empirical examination of journalistic discourse, which aligns with IC1. However, it does not clearly indicate whether this is a systematic empirical study or a theoretical framework development.
  
- **IC2 (Media content or market analysis):** The focus is on journalistic practices and norms, specifically ""listening,"" rather than a direct analysis of media content or market. This does not strongly align with IC2, as it does not involve analysis of news media, TV shows, or news articles.

- **IC3 (Diversity analysis in media):** The abstract mentions the need to listen to a ""more diverse set of voices,"" which touches on diversity. However, the primary focus seems to be on the practice of listening rather than a comprehensive analysis of diversity in media content or market. This is a peripheral mention of diversity, which does not meet the criteria for a primary focus on diversity analysis.

- **EC1 (Non-peer-reviewed content):** The abstract is published by Informa UK Limited, trading as Taylor & Francis Group, which suggests it is likely peer-reviewed.

- **EC2 (No media content/market focus):** The abstract does not focus on media content or market analysis, as it centers on journalistic practices.

- **EC3 (Media as context only):** The abstract does not use media merely as context; it focuses on journalistic practices, which are central to the analysis.

- **EC4 (Fictional media content):** The abstract does not involve fictional media content.

- **EC5 (No diversity focus):** While diversity is mentioned, it is not the primary focus of the study, which is more about listening practices.

- **EC6 (Non-media diversity focus):** The diversity mentioned is related to media (journalistic voices), but it is not the central focus.

- **EC7 (Peripheral diversity mention):** The mention of diversity is peripheral, as the main focus is on listening practices.

- **EC8 (Superficial diversity reference):** The reference to diversity is not deeply analyzed, aligning with EC8.

Overall, the abstract has limited relevance to the systematic literature review's focus on media diversity in political communication, primarily due to its peripheral mention of diversity and lack of direct media content or market analysis.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:05:52.994496
33,{How TWITTER affects academic library users},"Purpose: This study aims to determine the influence of social networking Twitter library on the level of utilization of college libraries. Design/methodology/approach: The method used to explore this problem is explanative as it uses the multiple linear regression test. The research location is at Universitas Airlangga Library, Surabaya, Indonesia. The sampling technique was purposive, as it used the criteria of the academic community of Airlangga University that became an active member or often visited the homepage of the library's Twitter account at least three times in the past one month. The sample of this study was 220 respondents. Findings: The results of this study illustrate that the satisfaction of users of social networking Twitter library which includes surveillance, diversion/entertainment, personal identity and social relationship, either partially or simultaneously, affects the utilization of the college library. Originality/value: Based on these results, libraries should always provide services in accordance with the characteristics of user behavior. In the era of booming social media Twitter for teenagers who are the largest users of college libraries, the use of social networking medium Twitter is considered effective in the libraries of universities. {\textcopyright} 2018, Emerald Publishing Limited.",False,False,0,0,1,1,0,0,"**Relevance Score:** 1

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Here's the evaluation based on the criteria:

- **IC1 (Empirical or theoretical research):** The study is empirical, as it uses a multiple linear regression test. However, this alone is not sufficient for inclusion.
- **IC2 (Media content or market analysis):** The focus is on the use of Twitter by a library, which does not align with the analysis of media content or market in the context of political communication.
- **IC3 (Diversity analysis in media):** There is no mention of diversity analysis in media. The study focuses on user satisfaction and library utilization, not on media diversity.

The abstract also meets several exclusion criteria:
- **EC2 (No media content/market focus):** The study focuses on library utilization rather than media content or market analysis.
- **EC3 (Media as context only):** Twitter is used as a tool for library communication, not as a central focus of media analysis.
- **EC5 (No diversity focus):** There is no focus on diversity in the context of media.
- **EC6 (Non-media diversity focus):** The study does not address diversity in media content or market.

Overall, the abstract is not relevant to the review's focus on media diversity in political communication.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:06:00.061643
34,{Socially MEDIAted internet surveys: Recruiting participants for online experiments},"The Socially Mediated Internet Survey (SMIS) method is a cost-effective technique used to obtain web-based, adult samples for experimental research in political science. SMIS engages central figures in online social networks to help recruit participants among visitors to these websites, yielding sizable samples for experimental research. We present data from six samples collected using the SMIS method and compare them to those gathered by other sampling approaches such as Amazon's Mechanical Turk. While not representative of the general adult population, our SMIS samples are significantly more diverse than undergraduate convenience samples, not only demographically but also politically. We discuss the applicability of the method to experimental research and its usefulness for obtaining samples of special, politically relevant subpopulations such as political sophisticates and activists. We argue that the diversity of SMIS samples, along with the ability to capture highly engaged citizens, can circumvent questions about the artificiality of political behavior experiments entirely based on student samples and help to document sources of heterogeneous experimental treatment effects. {\textcopyright} American Political Science Association 2013.",False,False,0,0,2,2,0,0,"**Relevance Score:** 2

**Reasoning:** 

- **IC1 (Empirical or theoretical research):** The abstract describes empirical research using the Socially Mediated Internet Survey (SMIS) method, which aligns with IC1.
  
- **IC2 (Media content or market analysis):** The focus of the abstract is on the recruitment method for online experiments in political science, not on media content or market analysis. Therefore, it does not meet IC2.

- **IC3 (Diversity analysis in media):** While the abstract mentions the diversity of the samples obtained through the SMIS method, this diversity is demographic and political, not related to media diversity. Thus, it does not meet IC3.

- **EC2 (No media content/market focus):** The abstract does not focus on media content or market analysis, which aligns with EC2 for exclusion.

- **EC5 (No diversity focus):** The diversity mentioned is not related to media but rather to the sample demographics and political orientation, which aligns with EC5 for exclusion.

Overall, the abstract does not focus on media content or market analysis, nor does it address diversity in media, which are key components of the inclusion criteria. The primary focus is on a survey method and its application in political science research, which is outside the scope of the systematic review on media diversity in political communication.",009,LB,SYS_001,USR_006,gpt-4o,0.0,2025-08-14T11:06:05.514456
