example_id,title,abstract,stage_2_true,stage_3_true,stage_2_binary,stage_3_binary,llm_decision,llm_binary,llm_reasoning,experiment_id,dataset_source,system_prompt_id,user_prompt_id,model,temperature,timestamp
29,{An efficient code gateway for RFID seamless applications},"This work presents novel design schemes for the code gateway between the
electronic product code (EPC) and ubiquitous ID (uID) for
radio-frequency identification (RFID) technology solutions. Interfaces
of the gateway that are implemented include the system interface, EPC
discovery service (DS), uID DS, and the certification card mechanism.
Five major operations are also developed, including inquiry of EPC DS,
uID DS, code diversion mechanism, PIN-IC interface, and code conversion
mechanism. Simulation results indicate that in addition to providing
codes diversion and conversion, the proposed code gateway achieves
low-order conformity between these two systems. Moreover, the
implemented EPC DS and uID DS interface provide immediate commodity news
and exchange of historical information. In addition to delivering
inevitable processing efficiency, the integrated system between these
two systems significantly improves ubiquitous computing environments.
Copyright (c) 2011 John Wiley {\&} Sons, Ltd.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. It focuses on RFID technology solutions and code gateway design, which does not involve media content or market analysis (IC2) or diversity analysis in media (IC3). Additionally, the abstract does not mention any empirical or theoretical research related to media diversity (IC1). It also does not meet any of the exclusion criteria related to media content or diversity focus, as it is not related to media at all. Therefore, it is clearly irrelevant to the review's focus.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:58:49.171258
30,{I Don't Like You Any More: FACEBOOK Unfriending by Israelis During the Israel-Gaza Conflict of 2014},"This article explores Facebook unfriending during the Israel-Gaza conflict of 2014. We suggest that politically motivated unfriending is a new kind of political gesture. We present an analysis of a survey of 1,013 Jewish Israeli Facebook users. A total of 16{\%} of users unfriended or unfollowed a Facebook friend during the fighting. Unfriending was more prevalent among more ideologically extreme and more politically active Facebook users. Weak ties were most likely to be broken, and respondents mostly unfriended people because they took offense at what they had posted or disagreed with it. Although social network sites may expose people to diverse opinions, precisely by virtue of the many weak ties users have on them, our findings show these ties to be susceptible to dissolution. {\textcopyright} 2015 International Communication Association.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the following reasons:

- **IC2**: The study focuses on Facebook unfriending behavior during a specific conflict, which does not constitute media content or market analysis as defined by the criteria. The focus is on user behavior on a social media platform rather than an analysis of media content or market.
- **IC3**: There is no explicit mention of diversity analysis in media. The study examines unfriending behavior, which does not align with the key terms related to diversity analysis such as filter bubbles, echo chambers, or media market diversity.

Additionally, the abstract does not meet any of the exclusion criteria that would suggest a need for further review. Therefore, it is confidently determined to be irrelevant to the systematic literature review on media diversity in political communication.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:58:53.459290
31,"{International communication, ethnography, and the challenge of globalization}","This article articulates media ethnography with international
communication theory in the context of globalization. It explores the
history and regional trajectories of media ethnography, as well as
anthropology's epistemological and political issues of representation
that have become relevant to media studies. The authors argue that
rethinking the limits and potential of media ethnography to address
cultural consumption also necessarily involves considering how
ethnography can serve to engender a vision of international
communication theory grounded in the practices of everyday life. This
reformulation is crucial at a time when some media scholars celebrate
difference via microassessments of postcolonial locales and the
plurality of cultures without attempting to consider global structural
concerns. In fact, the authors argue, if media ethnographies are
rigorously developed, they can offer international communication theory
the material to bridge the gap between meaning and structure without
losing site of the complexity, context, and power imbalances inherent in
processes of globalization.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the following reasons:

- **IC2**: The abstract does not focus on media content or market analysis. It discusses media ethnography and international communication theory in the context of globalization, but does not specifically address media content or market analysis.
- **IC3**: There is no explicit mention of diversity analysis in media. The abstract discusses cultural consumption and the plurality of cultures, but it does not focus on diversity analysis within media content or markets.
- **EC3**: Media is used as a context for discussing ethnography and international communication theory, rather than being the central focus of analysis.

Overall, the abstract does not provide sufficient evidence of a focus on media diversity or media content/market analysis, which are necessary for inclusion.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:58:57.333008
32,{Have You Heard?: US JOURNALIStic “listening” in cacophonous times},"This study seeks to understand “listening” as a practice and norm of journalism in the context of an eruption of journalistic discourse about listening surrounding the 2016 US election. An examination of US journalists' own discourse about listening pointed to an understanding of the need to listen more, better, and to a more diverse set of voices. The widespread criticism of journalism's performance frequently pointed to failures of listening as a root cause of the more general failure to adequately cover the campaign. Thus, listening involved a set of skills, but was also sometimes construed as a moral obligation. Overall, however, the discourse showed an anemic understanding of listening, often pointing to the public's inability to listen to journalists. {\textcopyright} 2018, {\textcopyright} 2018 Informa UK Limited, trading as Taylor {\&} Francis Group.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for several reasons. Firstly, while it discusses journalistic practices, it does not focus on media content or market analysis (IC2). The study is centered on the concept of ""listening"" within journalism, which does not align with the diversity analysis in media (IC3). Additionally, the abstract does not mention any of the key terms related to diversity analysis such as filter bubbles, echo chambers, or media market diversity. Furthermore, the focus on ""listening"" as a practice and norm does not constitute a diversity focus as required by the inclusion criteria. Therefore, it fails to meet the necessary criteria for inclusion in the systematic literature review.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:01.625299
33,{How TWITTER affects academic library users},"Purpose: This study aims to determine the influence of social networking Twitter library on the level of utilization of college libraries. Design/methodology/approach: The method used to explore this problem is explanative as it uses the multiple linear regression test. The research location is at Universitas Airlangga Library, Surabaya, Indonesia. The sampling technique was purposive, as it used the criteria of the academic community of Airlangga University that became an active member or often visited the homepage of the library's Twitter account at least three times in the past one month. The sample of this study was 220 respondents. Findings: The results of this study illustrate that the satisfaction of users of social networking Twitter library which includes surveillance, diversion/entertainment, personal identity and social relationship, either partially or simultaneously, affects the utilization of the college library. Originality/value: Based on these results, libraries should always provide services in accordance with the characteristics of user behavior. In the era of booming social media Twitter for teenagers who are the largest users of college libraries, the use of social networking medium Twitter is considered effective in the libraries of universities. {\textcopyright} 2018, Emerald Publishing Limited.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Specifically:

- **IC1 (Empirical or theoretical research):** The study is empirical, but it does not focus on political communication or media diversity.
- **IC2 (Media content or market analysis):** The study focuses on the use of Twitter by library users, which does not align with the focus on media content or market analysis relevant to political communication.
- **IC3 (Diversity analysis in media):** There is no mention of diversity analysis in media. The study focuses on user satisfaction and utilization of library services via Twitter, not on diversity in media content or market.

Additionally, the abstract meets several exclusion criteria:

- **EC2 (No media content/market focus):** The study focuses on library usage and Twitter as a tool for library services, not on media content or market analysis.
- **EC3 (Media as context only):** Twitter is used as a context for studying library user behavior, not as a central focus of media analysis.
- **EC5 (No diversity focus):** There is no focus on diversity in the study; it centers on user satisfaction and library utilization.

Overall, the abstract does not align with the review's focus on media diversity in political communication.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:07.575376
34,{Socially MEDIAted internet surveys: Recruiting participants for online experiments},"The Socially Mediated Internet Survey (SMIS) method is a cost-effective technique used to obtain web-based, adult samples for experimental research in political science. SMIS engages central figures in online social networks to help recruit participants among visitors to these websites, yielding sizable samples for experimental research. We present data from six samples collected using the SMIS method and compare them to those gathered by other sampling approaches such as Amazon's Mechanical Turk. While not representative of the general adult population, our SMIS samples are significantly more diverse than undergraduate convenience samples, not only demographically but also politically. We discuss the applicability of the method to experimental research and its usefulness for obtaining samples of special, politically relevant subpopulations such as political sophisticates and activists. We argue that the diversity of SMIS samples, along with the ability to capture highly engaged citizens, can circumvent questions about the artificiality of political behavior experiments entirely based on student samples and help to document sources of heterogeneous experimental treatment effects. {\textcopyright} American Political Science Association 2013.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses the diversity of samples obtained through the Socially Mediated Internet Survey (SMIS) method, the focus is on the methodology for recruiting diverse samples for experimental research in political science, not on media content or market analysis (IC2). Additionally, the diversity mentioned pertains to the demographic and political diversity of survey samples, not media diversity (EC6). The study does not analyze media content or markets, nor does it focus on diversity within media, such as newsroom diversity or media market diversity (IC3). Therefore, it does not meet the criteria for inclusion in the review.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:11.607471
35,"{One religion, many identities? the reception of Islam related NEWS items by Muslim women with Turkish, Moroccan and Flemish roots in Flanders}","This paper contributes to the existing body of knowledge regarding the relationship between media and diasporic identity formation by moving beyond the notion of Muslim women as a uniform group and questioning the dichotomy of the West versus Islam. To investigate the (versatility of the) relationship between media, culture and (re)created collective identities, focus group interviews were carried out with Muslim women with Turkish, Moroccan and Flemish roots, all living in Flanders. They were shown a number of news items representative of public service broadcasting and commercial television newscasts that were analyzed for the representation of ethnic minorities, followed by focus group discussions. The results demonstrate the diversity and hybridity within the Muslim women's identities-with religious, ethnic and cultural aspects mediating the reception of these media texts resulting in a 'polyphony' of Muslim identities. {\textcopyright} 2012 by Koninklijke Brill N.V., Leiden.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the following reasons:

1. **IC2**: While the study involves media content (news items), the focus is on the reception of these items by a specific audience (Muslim women with diverse backgrounds) rather than a media content or market analysis itself. The primary focus is on identity formation rather than media content or market analysis.

2. **IC3**: Although the study discusses diversity, it is in the context of identity formation among the audience rather than diversity analysis within the media content or market itself. The diversity focus is on the audience's identities, not on media diversity.

3. **EC3**: The media serves as a context for exploring identity formation rather than being the central focus of the analysis. The study examines how media is received by the audience, not the media content itself.

4. **EC5**: The diversity focus is on the audience's identities rather than diversity within the media content or market.

Overall, the abstract does not align with the primary focus of the systematic review, which is on media diversity in political communication.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:17.231359
36,{Composing Excitement: Understanding the Visual Rhetoric of the Voice},"Reality TV has been increasingly studied by media and cultural studies
scholars and practitioners, becoming a subject of critique across the
disciplines of communication. While many reality TV programs have been
the target of analysis for racism, sexism, and violence cultivation, not
much has been done to explore the visual compositions in this genre to
consider the rhetoric of excitement or audience stimulation. Using a
data-driven approach, this article examines the visual formats and
presentational structures employed by a popular reality franchise vocal
competition show, The Voice, as produced in China, America, and the
United Kingdom. Through a comparative content analysis, the author
examines the 2014 finale performances of each version of the show,
focusing on their stage design, cinematography, and screen graphics.
This study finds distinctions in the show's visual mechanism across
three countries, thus suggesting imperative insights to the diversity of
visual characterization and the functions of visual rhetoric in a modern
TV talent show.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract focuses on the visual rhetoric and excitement in reality TV shows, specifically ""The Voice,"" which is a fictional TV show. This violates EC4, as the study is centered on fictional media content. Additionally, while the abstract mentions diversity, it refers to the diversity of visual characterization, which does not align with the media diversity focus required by IC3. The study does not analyze media content or market diversity in the context of political communication, thus failing to meet the inclusion criteria.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:20.241550
37,When corporations come to define the visual politics of gender.,"While stock photographs have come to saturate media and have been mocked for their clichéd nature, for example where women are pictured laughing alone with salad, a powerful corporation like Getty Images that disseminates commercial imagery globally has sought to challenge these stereotypes by making more politicized images. This article examines one such case, that is, Getty's Genderblend visual trend, which claims to portray gender identities and relations in ways that are both more inclusive and diverse, harnessing feminist theory as part of its promotion. Taking a multimodal discourse and visual design approach, the article looks at how corporate imagery can be styled as political and, in turn, how a politics of difference itself is shaped in the interests of the ideologies of consumer capitalism. [ABSTRACT FROM AUTHOR], Copyright of Journal of Language & Politics is the property of John Benjamins Publishing Co. and its content may not be copied or emailed to multiple sites or pos)",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it discusses the visual politics of gender and the role of corporate imagery, it does not focus on media content or market analysis related to political communication (IC2). Additionally, the diversity focus is on gender representation in stock photographs, which does not align with the specified diversity analysis in media, such as filter bubbles, echo chambers, or media market diversity (IC3). Furthermore, the study appears to use media as a context for discussing corporate influence on visual politics, rather than focusing on media content or market analysis (EC3). Therefore, it does not meet the criteria for inclusion.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:24.239854
38,"{Making DIVERSity Conform? An Intersectional, Longitudinal Analysis of LGBT-Specific Mainstream MEDIA Advertisements}","This study introduces an intersectional analysis of explicit LGBT portrayals in mainstream advertising between 2009 and 2015. The analysis provides insights into the (in)visibility of the LGBT community over a period of significant social change. It finds that although the number of explicit representations of LGBT characters has risen dramatically, 230 out of 240 intersections of sexuality, class, age, and race remain invisible. In using a new ad format—human interest ads—advertisers move away from hypersexualization, toward real individuals' stories of love and families. Nonetheless, the analysis highlights how the erasure of multiply marginalized groups in mainstream advertising continues to perpetuate a heteronormative, domesticized version of “gayness” and discusses the adverse effects that lie herein. It is proposed that non-LGBT consumers are the underlying target group of LGBT-explicit advertising, causing non-target market effects that alienate large parts of the LGBT community despite their overt inclusion. {\textcopyright} 2018 Taylor {\&} Francis.",False,False,0,0,INCLUDE,1,"**Decision:** EXCLUDE

**Reasoning:** The abstract focuses on LGBT portrayals in mainstream advertising, which does not align with the inclusion criteria for media content or market analysis related to political communication. The study is centered on advertising, which is not specified as an included media type under IC2. Additionally, while the abstract discusses diversity in terms of LGBT representation, it does not focus on media diversity in the context of political communication, which is the primary focus of the systematic review. Therefore, it does not meet IC3. Furthermore, the abstract does not mention any of the key terms related to diversity analysis in media, such as filter bubbles, echo chambers, or media market diversity. Thus, it fails to meet the inclusion criteria and should be excluded.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:28.143706
39,{Overview of the content distribution platform},"The Content Distribution Platform provides a platform for production
support, copyright management, media asset management, media delivery
and browsing by integrating various technologies, such as media
processing technology for voice and video and multimedia database
technology, which have long been studied by NTT Cyber Communications
Laboratory Group. It constitutes part of the Information Sharing
Platform being developed as a key objective of NTT Laboratories, and
will serve as the infrastructure for diverse content sharing platform
services, such as video content delivery services and digital asset
management services, which are intended to promote the secondary use of
digital content. This article presents the intended roles of the Content
Distribution Platform and the various technologies used in the platform.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. It focuses on the technical aspects of a content distribution platform, including media processing and multimedia database technology, without any indication of empirical or theoretical research related to media diversity (IC1, IC3). Additionally, it does not involve media content or market analysis relevant to political communication (IC2). The abstract also does not mention any diversity analysis or related key terms such as filter bubbles, echo chambers, or media market diversity. Furthermore, the focus is on the infrastructure and technology for content distribution, which does not align with the central themes of media diversity or political communication. Therefore, it clearly violates EC2 (no media content/market focus) and EC5 (no diversity focus).",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:32.534499
40,{Religious studies and teaching religion to children in Tatarstan. The case of Islam},"This article deals with children's instruction on Islam in the Republic of Tatarstan. Research is based on fieldwork in seven rural districts and six cities carried out in June-July 2017, as well as on the analysis of teaching programmes, textbooks and mass media publications. The study shows that the main factor of a particular model of religious education in Tatarstan is its multi-ethnic and multi-religious composition. As a result, only two ""modules"" are being used in the public schools - World Religious Cultures and Secular Ethics, while the four other ""modules"" linked to particular religions remain outside the public schools. Islam is being taught in a great diversity of forms: Muslim kindergartens, special courses operating near mosques, summer camps, discussions and meetings with Imams and Islamic clergy at schools, regular courses in Islamic ethics, and the private school ""Uthmaniya"" (Kazan), established by the Tatarstan Muslim Religious Board. The case of Tatarstan is an interesting example of building state-religious relations in post-Soviet and post-secular societies.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it mentions ""mass media publications,"" the focus of the study is on religious education and the teaching of Islam in Tatarstan, not on media content or market analysis (IC2). Additionally, there is no indication of a diversity analysis in media (IC3). The study primarily addresses religious education and state-religious relations, which does not align with the focus on media diversity. Therefore, it fails to meet the necessary inclusion criteria and should be excluded.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:40.053637
41,{The Expediency of Hybridity: Beijing 2008},"In this article, we examine the Opening Ceremonies of the Beijing Olympiad as an opportunity for the Chinese government to ""speak"" using a highly expedient discourse of hybridity (Pieterse, 2004). Moreover, we ask how Beijing 2008 may be representative of a larger trend whereby Olympic events serve to chill free speech. We suggest that it is important to see how the apolitical discourse adopted by the International Olympic Committee and its corporate partners can serve to minimize conflicts for the sake of entertainment value. Building on previous work engaging the Chinese television show Super Girl (Peaslee, Berggreen, {\&} Kwak, 2010), in which the authors suggested that the show's disruption of gender conservatism (hybridity) was ""expedient,"" we apply the same theoretical construct to the 2008 Opening Ceremonies, where overt political control and abnegation of personal and press freedoms are obscured by a celebration of Sino-Olympic diversity. Using discourse and textual analysis, we examine the discursive context within China prior to the Games, the artistic program, and the cultural-linguistic packaging of that program by the American broadcaster NBC. We suggest that engaging these texts in close proximity allows the clearest view of the problematic relationship between states, artists, and corporations that background any Olympiad. {\textcopyright} 2012 Copyright Mass Communication {\&} Society Division of the Association for Education in Journalism and Mass Communication.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it involves media content analysis (the Opening Ceremonies of the Beijing Olympiad and its broadcast by NBC), it does not focus on diversity analysis in media as required by IC3. The abstract discusses the use of hybridity and the suppression of free speech, but it does not address media diversity concepts such as filter bubbles, echo chambers, pluralism, or newsroom diversity. Additionally, the focus is on the political and cultural implications of the event rather than a diversity analysis of media content or market. Therefore, it fails to meet the necessary inclusion criteria and should be excluded.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:46.296741
42,{Advertising and MEDIA in Asia: Setting some context},"From the point of view of the critical study of the advertising
industry, Asia has never been more interesting. Until the 1980s and
1990s respectively, Western-based advertising agencies were very much
excluded from the largest markets, China and India. Now these countries
are both undergoing rapid economic growth, and seeing the emergence of
new categories of consumers - not only the much-vaunted `middle class'.
Yet, for all the exceptional rates of growth in advertising expenditure
being recorded, and the breathless rhetoric of the trade press, the
impact the global advertisers and their agencies have upon Asia needs to
be put into perspective. For instance, although the use of the internet
and other new media is rapidly gaining ground, television still
dominates, because that is the medium favoured by the biggest-spending
advertisers in these countries. Ultimately, Asia is defined more by its
geographical unity than anything else, for in most relevant aspects its
diversity is arguably greater than that of any other world region, and
this is reflected in the collection of articles presented here.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for several reasons. Firstly, it does not indicate empirical or theoretical research (IC1). Secondly, while it mentions media, the focus is on advertising in Asia rather than media content or market analysis (IC2). Additionally, there is no explicit focus on diversity analysis in media (IC3). The mention of diversity is peripheral and refers to geographical diversity rather than media diversity, which violates EC6 and EC7. Therefore, the abstract does not align with the criteria for inclusion in the systematic literature review on media diversity in political communication.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:49.465893
43,{Conceptualizing and Advancing Research Networking Systems},"Science in general, and biomedical research in particular, is becoming
more collaborative. As a result, collaboration with the right
individuals, teams, and institutions is increasingly crucial for
scientific progress. We propose Research Networking Systems (RNS) as a
new type of system designed to help scientists identify and choose
collaborators, and suggest a corresponding research agenda. The research
agenda covers four areas: foundations, presentation, architecture, and
evaluation. Foundations includes project-, institution- and
discipline-specific motivational factors; the role of social networks;
and impression formation based on information beyond expertise and
interests. Presentation addresses representing expertise in a
comprehensive and up-to-date manner; the role of controlled vocabularies
and folksonomies; the tension between seekers' need for comprehensive
information and potential collaborators' desire to control how they are
seen by others; and the need to support serendipitous discovery of
collaborative opportunities. Architecture considers aggregation and
synthesis of information from multiple sources, social system
interoperability, and integration with the user's primary work context.
Lastly, evaluation focuses on assessment of collaboration decisions,
measurement of user-specific costs and benefits, and how the large-scale
impact of RNS could be evaluated with longitudinal and naturalistic
methods. We hope that this article stimulates the human-computer
interaction, computer-supported cooperative work, and related
communities to pursue a broad and comprehensive agenda for developing
research networking systems.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. It focuses on Research Networking Systems (RNS) for scientific collaboration, which does not involve media content or market analysis (IC2) nor does it address diversity analysis in media (IC3). Additionally, the abstract does not mention any media-related diversity concepts such as filter bubbles, echo chambers, or media market diversity. The content is centered around scientific collaboration and networking, which falls outside the scope of media diversity in political communication. Therefore, it clearly violates EC2 (No media content/market focus) and EC5 (No diversity focus).",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T09:59:52.771988
44,{Using technology to support equity and inclusion in youth library programming: Current practices and future opportunities},"This article extends prior work investigating public youth librarians' efforts to incorporate digital media technologies into youth programming. We conducted interviews and focus groups with 92 youth-serving library staff working in public libraries across the United States. Using connected learning as a theoretical framework, our analysis revealed various ways that technology is used in youth-focused library programming, providing youth with opportunities to collaborate with peers and adults, to pursue their interests, and to exercise creativity through production-centered activities. Our analysis also revealed specific challenges facing public youth librarians in their efforts to leverage digital and networked technologies to create equitable, inclusive learning environments. This article contributes new empirical evidence demonstrating the specific roles that librarians can play in creating rich, technology-enabled environments for diverse youth patrons and the resources and supports librarians need to succeed in their efforts. {\textcopyright} 2018 by The University of Chicago. All rights reserved.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. Specifically:

- **IC1**: While the study is empirical, it does not focus on media content or market analysis related to political communication.
- **IC2**: The focus is on digital media technologies in youth library programming, not on media content or market analysis.
- **IC3**: There is no mention of diversity analysis in media, such as filter bubbles, echo chambers, or media market diversity.

Additionally, the abstract meets several exclusion criteria:

- **EC2**: The focus is on library programming and technology use, not on media content or market.
- **EC3**: Media is used as a tool in library programming, not as the central focus of analysis.
- **EC5**: There is no focus on diversity in media; the diversity mentioned pertains to creating inclusive environments in libraries, not media diversity.

Overall, the abstract does not align with the focus on media diversity in political communication, and therefore, it should be excluded.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T10:00:07.001211
45,{The Autobiography of Intercultural Encounters through Visual MEDIA: exploring images of others in telecollaboration},"Positioned against the background of the Council of Europe's interest in developing intercultural competence through education, the study presented in this paper investigates the impact on intercultural visual literacy of the Council of Europe's Images of Others – An Autobiography of Intercultural Encounters through Visual Media (AIEVM). In our study, the AIEVM was used within the context of an online intercultural exchange between pre-service language teachers. Findings indicate increased intercultural awareness as students at universities in Germany and Spain engaged with the visually ‘mediated other' through working systematically with the AIEVM. Multiperspectivity and critical cultural awareness in particular were shown to be enhanced through discussing ‘images of others' in culturally diverse tandem teams. {\textcopyright} 2014, Taylor {\&} Francis.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. While it involves visual media, the focus is on intercultural competence and visual literacy rather than media content or market analysis (IC2). Additionally, there is no indication of a diversity analysis in media as required by IC3. The study is centered on intercultural exchanges and education, which does not align with the focus on media diversity in political communication. Furthermore, the abstract does not mention any of the key terms related to diversity analysis in media. Therefore, it fails to meet the necessary inclusion criteria and should be excluded.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T10:00:11.230557
46,{Facilitating social and natural science cross-disciplinarity: Assessing the human and social dynamics program},"Research that integrates the social and natural sciences is vital to
address many societal challenges, yet is difficult to arrange, conduct,
and disseminate. This article analyses the cross-disciplinary character
of the research supported by a unique US National Science Foundation
program on Human and Social Dynamics (HSD). It presents evidence that
research publications deriving from this support chiefly pertain to the
Social and Behavioral Sciences, but extend widely into the Bio and
Medical Sciences, Environmental Sciences, and Physical Sciences and
Engineering. Integration scores, based on the diversity of references
cited, indicate that the HSD-derived publications are notably more
interdisciplinary than those of comparable programs. Diffusion scores,
together with science overlay maps, show that uptake of the HSD
publications extends into the natural, as well as social, sciences.
Research networking analyses, together with a new composite mapping
approach, point toward successful catalysis of a new research community.
The measures and maps of cross-disciplinary research activity that are
advanced here may prove useful in other research assessments.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for the systematic literature review on media diversity in political communication. It focuses on cross-disciplinary research in the social and natural sciences, specifically analyzing the impact of a US National Science Foundation program. There is no mention of media content or market analysis (IC2), nor is there a focus on diversity analysis in media (IC3). Additionally, the study does not appear to be related to political communication or media diversity, and it does not meet any of the inclusion criteria. The abstract also does not violate any specific exclusion criteria related to media content, as it does not address media at all. Therefore, it is clearly irrelevant to the review's focus.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T10:00:15.915536
47,{JOURNALIStic field wars: Defending and attacking the national narrative in a DIVERSifying JOURNALIStic field},"Whereas others have noticed a strengthening of journalistic-state
relations due to pressures caused by new media, this analysis reveals an
ideological strengthening of the state-journalistic partnership. This
article uses a deep reading of journalistic coverage of the
WikiLeaks-released cables to examine the influence of field position
upon newswork and narratives from diverse sources. Despite the hope that
new technologies will enable new journalistic forms, establishment
journalism continues its allegiance to traditional practices that are a
consequence and cause of the national narrative. Because of competition
within the journalistic field made possible by changing political
economies, one reaction of dominant news organizations is to become more
committed to the national narrative to maintain their position of
strength within the field.",False,False,0,0,EXCLUDE,0,"**Decision:** EXCLUDE

**Reasoning:** The abstract does not meet the inclusion criteria for several reasons. While it discusses journalistic coverage and narratives, it does not explicitly focus on media content or market analysis (IC2) or diversity analysis in media (IC3). The mention of ""diverse sources"" is not sufficient to establish a primary focus on diversity analysis, as required by IC3. Additionally, the abstract does not provide evidence of a diversity focus in terms of media content or market, which is necessary to meet the inclusion criteria. The study seems to focus more on the relationship between journalism and state narratives rather than on media diversity itself. Therefore, it fails to meet the inclusion criteria and should be excluded.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T10:00:21.001855
48,"{Bravas, permitidas, obsoletas: Mapuche women in the Chilean print MEDIA}","The author explores how dichotomous representations of women and Indians came into play in Chilean print media representations of Mapuche women from 1997 to 2003, at the height of conflicts between the Mapuche people, the state, and elites in southern Chile. The author finds there were three competing representations of Mapuche women, which reproduce assumptions not just about them but about the people as a whole. Together, they accentuate, and simultaneously complicate, dichotomous views of Indians and women. These media portrayals are significant because they reflect and reinforce the central principles of neoliberal multiculturalismthe prevailing form of governance in contemporary Latin Americawhich promotes diversity while perpetuating the marginalization of indigenous peoples and many of their rights. This analysis of images in print media contributes to understandings of how race and gender ideologies continue to inform debates over national belonging in contemporary Latin America.",False,False,0,0,INCLUDE,1,"**Decision:** INCLUDE

**Reasoning:** The abstract meets the inclusion criteria as follows:
- **IC1**: It is empirical research, as it explores representations in Chilean print media.
- **IC2**: It involves media content analysis, specifically focusing on print media.
- **IC3**: It includes a diversity analysis, examining how media portrayals reflect and reinforce principles of neoliberal multiculturalism, which promotes diversity while marginalizing indigenous peoples.

The abstract does not meet any exclusion criteria, as it is focused on media content, not fictional media, and the diversity focus is central to the analysis. Therefore, it should be included in the systematic literature review.",006,LB,SYS_001,USR_004,gpt-4o,0.0,2025-08-14T10:00:24.899323
